alert_id,district_id,district_name,created_at,alert_type,priority_level,status,trigger_summary,confidence_score
ALT-2026-01028,16,Kancheepuram,2025-06-05 22:25:11,CORRIDOR_SURGE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kancheepuram jurisdiction.,69
ALT-2026-01029,6,Tirunelveli,2026-06-09 23:51:46,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,75
ALT-2026-01030,10,Krishnagiri,2025-09-29 06:31:26,NEW_SIGNAL,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Krishnagiri jurisdiction.,90
ALT-2026-01031,12,Thanjavur,2025-09-13 05:05:47,EMERGING_ZONE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Thanjavur jurisdiction.,88
ALT-2026-01032,7,Erode,2025-07-10 02:56:43,CORRIDOR_SURGE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Erode jurisdiction.,82
ALT-2026-01033,8,Tiruppur,2026-05-23 20:04:37,DATA_ANOMALY,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruppur jurisdiction.,96
ALT-2026-01034,33,Thiruvarur,2024-09-22 04:48:40,RAPID_INCREASE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,82
ALT-2026-01035,12,Thanjavur,2024-11-19 00:10:55,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thanjavur jurisdiction.,81
ALT-2026-01036,22,Dharmapuri,2026-04-27 22:48:43,RAPID_INCREASE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,85
ALT-2026-01037,13,Thoothukudi,2024-11-05 02:01:25,CORRIDOR_SURGE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Thoothukudi jurisdiction.,68
ALT-2026-01038,28,Pudukkottai,2025-10-24 16:25:18,DATA_ANOMALY,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,95
ALT-2026-01039,15,Tenkasi,2026-07-07 08:37:15,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tenkasi jurisdiction.,87
ALT-2026-01040,4,Salem,2025-05-08 19:21:59,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Salem jurisdiction.,81
ALT-2026-01041,27,Perambalur,2025-02-13 10:09:40,NEW_SIGNAL,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Perambalur jurisdiction.,68
ALT-2026-01042,22,Dharmapuri,2026-07-18 22:02:46,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,95
ALT-2026-01043,36,Ranipet,2025-11-09 05:33:19,DATA_ANOMALY,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ranipet jurisdiction.,89
ALT-2026-01044,37,Tirupathur,2024-09-21 13:16:53,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tirupathur jurisdiction.,68
ALT-2026-01045,2,Coimbatore,2024-10-18 01:43:19,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Coimbatore jurisdiction.,92
ALT-2026-01046,16,Kancheepuram,2024-10-21 16:45:55,CORRIDOR_SURGE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kancheepuram jurisdiction.,89
ALT-2026-01047,37,Tirupathur,2025-12-21 10:32:18,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tirupathur jurisdiction.,82
ALT-2026-01048,38,Tiruvannamalai,2025-10-08 04:29:37,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,93
ALT-2026-01049,12,Thanjavur,2025-10-21 04:58:13,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Thanjavur jurisdiction.,71
ALT-2026-01050,23,Namakkal,2024-10-15 08:35:15,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Namakkal jurisdiction.,79
